"UserName","Description","DelayedAutoStart","BinaryPathName","StartupType","Name","RequiredServices","CanPauseAndContinue","CanShutdown","CanStop","DisplayName","DependentServices","MachineName","ServiceName","ServicesDependedOn","StartType","ServiceHandle","Status","ServiceType"
"NT AUTHORITY\LocalService","データを公開してシステムおよびユーザーの状態に合わせるために、さまざまなセンサーを監視します。このサービスを停止または無効にすると、光の状態に合わせた画面の明るさの調節は行われません。このサービスを停止すると、他のシステム機能にも影響する可能性があります。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Manual","SensrSvc","System.ServiceProcess.ServiceController[]","False","False","False","Sensor Monitoring Service","System.ServiceProcess.ServiceController[]",".","SensrSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"localSystem","リモート デスクトップ サービスとリモート デスクトップに関連する、SYSTEM コンテキストを必要とするすべての構成およびセッション管理のアクティビティには、リモート デスクトップの構成サービス (RDCS) が使用されます。これらのアクティビティには、セッションごとの一時フォルダー、RD テーマ、および RD 証明書が含まれます。","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Manual","SessionEnv","System.ServiceProcess.ServiceController[]","False","False","False","Remote Desktop Configuration","System.ServiceProcess.ServiceController[]",".","SessionEnv","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","ホーム ネットワークまたは小規模オフィスのネットワークに対してネットワーク アドレスの変換、アドレスの指定、名前解決、およびアタックの防止のサービスを提供します。","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Manual","SharedAccess","System.ServiceProcess.ServiceController[]","False","False","True","Internet Connection Sharing (ICS)","System.ServiceProcess.ServiceController[]",".","SharedAccess","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT AUTHORITY\LocalService","空間認識のシナリオでこのサービスを使用します","False","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Manual","SharedRealitySvc","System.ServiceProcess.ServiceController[]","False","False","False","空間データ サービス","System.ServiceProcess.ServiceController[]",".","SharedRealitySvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","自動再生ハードウェア イベントの通知を提供します。","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Automatic","ShellHWDetection","System.ServiceProcess.ServiceController[]","False","False","True","Shell Hardware Detection","System.ServiceProcess.ServiceController[]",".","ShellHWDetection","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","Manages profiles and accounts on a SharedPC configured device","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Disabled","shpamsvc","System.ServiceProcess.ServiceController[]","False","False","False","Shared PC Account Manager","System.ServiceProcess.ServiceController[]",".","shpamsvc","System.ServiceProcess.ServiceController[]","Disabled",,"Stopped","Win32ShareProcess"
"NT AUTHORITY\NetworkService","Microsoft 記憶域管理プロバイダーのホスト サービスです。このサービスが停止するか、無効になると、記憶域を管理できなくなります。","False","C:\WINDOWS\System32\svchost.exe -k smphost","Manual","smphost","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Storage Spaces SMP","System.ServiceProcess.ServiceController[]",".","smphost","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"localSystem","規則に基づいてメッセージを適切なクライアントにルーティングします。","True","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","SmsRouter","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Windows SMS ルーター サービス。",,".","SmsRouter","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT AUTHORITY\LocalService","ローカルまたはリモートの簡易ネットワーク管理プロトコル (SNMP) エージェントによって生成されたトラップ メッセージを受信して、このコンピューター上で実行されている SNMP 管理プログラムに転送します。このサービスが停止している場合は、このコンピューター上の SNMP ベースのプログラムは SNMP トラップ メッセージを受信しません。このサービスが無効になっている場合は、このサービスに明示的に依存しているすべてのサービスは開始できなくなります。","False","C:\WINDOWS\System32\snmptrap.exe","Manual","SNMPTRAP","System.ServiceProcess.ServiceController[]","False","False","False","SNMP Trap","System.ServiceProcess.ServiceController[]",".","SNMPTRAP","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\LocalService","空間認識、空間入力、およびホログラフィック レンダリングを有効にします。","False","C:\WINDOWS\system32\spectrum.exe","Manual","spectrum","System.ServiceProcess.ServiceController[]","False","False","False","Windows 認識サービス","System.ServiceProcess.ServiceController[]",".","spectrum","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","このサービスは、印刷ジョブをスプールし、プリンターとの通信を処理します。このサービスを停止すると、印刷できなくなるか、プリンターが表示されなくなります。","False","C:\WINDOWS\System32\spoolsv.exe","Automatic","Spooler","System.ServiceProcess.ServiceController[]","False","False","True","Print Spooler","System.ServiceProcess.ServiceController[]",".","Spooler","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, InteractiveProcess"
"NT AUTHORITY\NetworkService","Windows と Windows アプリケーションのデジタル ライセンスのダウンロード、インストール、および実施を有効にします。このサービスを無効にした場合、オペレーティング システムおよびライセンスされたアプリケーションは、通知モードで実行される可能性があります。ソフトウェア保護サービスを無効にしないことをお勧めします。","True","C:\WINDOWS\system32\sppsvc.exe","AutomaticDelayedStart","sppsvc","System.ServiceProcess.ServiceController[]","False","False","False","Software Protection","System.ServiceProcess.ServiceController[]",".","sppsvc","System.ServiceProcess.ServiceController[]","Automatic",,"Stopped","Win32OwnProcess"
"LocalSystem","Provides the interface to backup/restore Microsoft SQL server through the Windows VSS infrastructure.","False","""C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe""","Automatic","SQLWriter","System.ServiceProcess.ServiceController[]","False","True","True","SQL Server VSS Writer","System.ServiceProcess.ServiceController[]",".","SQLWriter","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"NT AUTHORITY\LocalService","SSDP 発見プロトコルを使用する、UPnP デバイスなどのネットワーク デバイスやサービスを検出します。また、ローカル コンピューターで実行中の SSDP デバイスを表示します。サービスを停止すると、SSDP ベースのデバイスは検出されません。サービスを無効にすると、このサービスに明示的に依存するサービスは開始できません。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Manual","SSDPSRV","System.ServiceProcess.ServiceController[]","False","True","True","SSDP Discovery","System.ServiceProcess.ServiceController[]",".","SSDPSRV","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","Part of Microsoft SSH Server for Windows","False","C:\WINDOWS\system32\svchost.exe -k SshBrokerGroup","Manual","SshBroker","System.ServiceProcess.ServiceController[]","False","True","True","SSH Server Broker","System.ServiceProcess.ServiceController[]",".","SshBroker","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT AUTHORITY\LocalService","Part of Microsoft SSH Server for Windows","False","C:\WINDOWS\system32\svchost.exe -k SshProxyGroup","Manual","SshProxy","System.ServiceProcess.ServiceController[]","False","True","True","SSH Server Proxy","System.ServiceProcess.ServiceController[]",".","SshProxy","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT Authority\LocalService","VPN によるリモート コンピューターへの接続に使用する Secure Socket トンネリング プロトコルのサポートを提供します。このサービスが無効になっている場合、ユーザーが SSTP を使用してリモート サーバーに接続することはできません。","False","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Manual","SstpSvc","System.ServiceProcess.ServiceController[]","False","True","True","Secure Socket Tunneling Protocol Service","System.ServiceProcess.ServiceController[]",".","SstpSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","アプリケーション モデルに対する必要なインフラストラクチャ サポートを提供します。","False","C:\WINDOWS\system32\svchost.exe -k appmodel -p","Manual","StateRepository","System.ServiceProcess.ServiceController[]","False","True","True","State Repository Service","System.ServiceProcess.ServiceController[]",".","StateRepository","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT Authority\LocalService","スキャナーとカメラに画像取得サービスを提供します","False","C:\WINDOWS\system32\svchost.exe -k imgsvc","Automatic","stisvc","System.ServiceProcess.ServiceController[]","True","True","True","Windows Image Acquisition (WIA)","System.ServiceProcess.ServiceController[]",".","stisvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"LocalSystem","ストレージ設定と外部ストレージの拡張を有効にするためのサービスを提供します","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","StorSvc","System.ServiceProcess.ServiceController[]","False","False","True","Storage Service","System.ServiceProcess.ServiceController[]",".","StorSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","ファイル システム破損の可能性を検査します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","svsvc","System.ServiceProcess.ServiceController[]","False","False","False","Spot Verifier","System.ServiceProcess.ServiceController[]",".","svsvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","ボリューム シャドウ コピー サービスによるソフトウェア ベースのシャドウ コピーを管理します。このサービスが停止している場合、ソフトウェア ベースのシャドウ コピーは管理できません。このサービスが無効な場合は、このサービスに明確に依存しているすべてのサービスは開始できなくなります。","False","C:\WINDOWS\System32\svchost.exe -k swprv","Manual","swprv","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Software Shadow Copy Provider","System.ServiceProcess.ServiceController[]",".","swprv","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","長期間にわたり、システム パフォーマンスの維持および向上を図ります。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","SysMain","System.ServiceProcess.ServiceController[]","False","True","True","Superfetch","System.ServiceProcess.ServiceController[]",".","SysMain","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","WinRT アプリケーションのバックグラウンド処理の実行を調整します。このサービスが停止しているか無効になっている場合、バックグラウンド処理がトリガーされない可能性があります。","False","C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p","Automatic","SystemEventsBroker","System.ServiceProcess.ServiceController[]","False","False","True","System Events Broker",,".","SystemEventsBroker","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32ShareProcess"
"LocalSystem","Inte(R) System Usage Report Service SystemUsageReportSvc_WILLAMETTE monitors the computer system usage and helps to improve system's performance.","False","""C:\Program Files (x86)\Intel Driver Update Utility\SUR\SurSvc.exe""","Automatic","SystemUsageReportSvc_WILLAMETTE","System.ServiceProcess.ServiceController[]","False","True","True","Intel(R) System Usage Report Service SystemUsageReportSvc_WILLAMETTE","System.ServiceProcess.ServiceController[]",".","SystemUsageReportSvc_WILLAMETTE","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"LocalSystem","タッチ キーボードと手書きパネルのペンおよびインク機能を有効にする","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","TabletInputService","System.ServiceProcess.ServiceController[]","False","False","True","Touch Keyboard and Handwriting Panel Service","System.ServiceProcess.ServiceController[]",".","TabletInputService","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT AUTHORITY\NetworkService","テレフォニー デバイスを制御するプログラムを使用してテレフォニー API (TAPI) を供給します。ローカル コンピューターと同様、このサービスを実行しているサーバーを LAN をとおして制御できます。","False","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","Manual","TapiSrv","System.ServiceProcess.ServiceController[]","False","False","False","Telephony","System.ServiceProcess.ServiceController[]",".","TapiSrv","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem",,"False","""C:\Program Files (x86)\Windows Kits\10\Testing\Runtimes\TAEF\Wex.Services.exe""","Manual","Te.Service","System.ServiceProcess.ServiceController[]","False","False","False","Te.Service","System.ServiceProcess.ServiceController[]",".","Te.Service","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT Authority\NetworkService","ユーザーがリモート コンピューターに対話的に接続できるようになります。リモート デスクトップおよびリモート デスクトップ セッション ホスト サーバーは、このサービスに依存します。このコンピューターをリモートで使えないようにするには、コントロール パネルの [システム] の [リモート] タブにあるチェックボックスをオフにしてください。","False","C:\WINDOWS\System32\svchost.exe -k NetworkService","Manual","TermService","System.ServiceProcess.ServiceController[]","False","False","False","Remote Desktop Services","System.ServiceProcess.ServiceController[]",".","TermService","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","テーマの管理を提供します。","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Automatic","Themes","System.ServiceProcess.ServiceController[]","False","False","True","Themes","System.ServiceProcess.ServiceController[]",".","Themes","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"localSystem","システム内のすべての階層型記憶域で、記憶域階層へのデータの配置を最適化します。","False","C:\WINDOWS\system32\TieringEngineService.exe","Manual","TieringEngineService","System.ServiceProcess.ServiceController[]","False","False","False","Storage Tiers Management","System.ServiceProcess.ServiceController[]",".","TieringEngineService","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","タイルの更新に使うタイル サーバーです。","False","C:\WINDOWS\system32\svchost.exe -k appmodel -p","Manual","tiledatamodelsvc","System.ServiceProcess.ServiceController[]","False","False","False","Tile Data model server","System.ServiceProcess.ServiceController[]",".","tiledatamodelsvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, Win32ShareProcess"
"NT AUTHORITY\LocalService","WinRT アプリケーションのバックグラウンド処理の実行を調整します。このサービスが停止しているか無効になっている場合、バックグラウンド処理がトリガーされない可能性があります。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","TimeBrokerSvc","System.ServiceProcess.ServiceController[]","False","False","True","Time Broker",,".","TimeBrokerSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","このサービスは、アプリとサービスにシングル サインオンを提供するために Web アカウント マネージャーによって使用されます。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","TokenBroker","System.ServiceProcess.ServiceController[]","False","False","True","Web アカウント マネージャー","System.ServiceProcess.ServiceController[]",".","TokenBroker","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","ネットワーク内またはコンピューターの NTFS ボリューム間のリンクを管理します。","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","TrkWks","System.ServiceProcess.ServiceController[]","False","True","True","Distributed Link Tracking Client","System.ServiceProcess.ServiceController[]",".","TrkWks","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"localSystem","Windows の更新プログラムおよびオプション コンポーネントのインストール、変更、および削除を可能にします。このサービスを無効にしていると、このコンピューターに対する Windows Update のインストールまたはアンインストールが失敗する場合があります。","False","C:\WINDOWS\servicing\TrustedInstaller.exe","Manual","TrustedInstaller","System.ServiceProcess.ServiceController[]","False","False","False","Windows Modules Installer","System.ServiceProcess.ServiceController[]",".","TrustedInstaller","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\LocalService","システムのタイム ゾーンを自動的に設定します。","False","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Disabled","tzautoupdate","System.ServiceProcess.ServiceController[]","False","False","False","タイム ゾーンの自動更新機能","System.ServiceProcess.ServiceController[]",".","tzautoupdate","System.ServiceProcess.ServiceController[]","Disabled",,"Stopped","Win32ShareProcess"
"LocalSystem","アプリケーション設定と OS 設定のローミングをサポートします","False","C:\WINDOWS\system32\AgentService.exe","Disabled","UevAgentService","System.ServiceProcess.ServiceController[]","False","False","False","ユーザー エクスペリエンス仮想化サービス","System.ServiceProcess.ServiceController[]",".","UevAgentService","System.ServiceProcess.ServiceController[]","Disabled",,"Stopped","Win32OwnProcess"
"LocalSystem","対話型サービスへの入力のユーザー通知を有効にしてください。これにより対話型サービスでダイアログが表示されたときにアクセスできるようになります。このサービスが停止している場合は新しい対話型サービス ダイアログは通知されず、対話型サービスのダイアログにアクセスできない可能性があります。このサービスが無効の場合は新しい対話型サービス ダイアログに対する通知およびアクセスのいずれも機能しません。","False","C:\WINDOWS\system32\UI0Detect.exe","Manual","UI0Detect","System.ServiceProcess.ServiceController[]","False","False","False","Interactive Services Detection","System.ServiceProcess.ServiceController[]",".","UI0Detect","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, InteractiveProcess"
"localSystem","RDP 接続用のプリンター/ドライブ/ポートのリダイレクトを許可します","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","UmRdpService","System.ServiceProcess.ServiceController[]","False","False","False","Remote Desktop Services UserMode Port Redirector","System.ServiceProcess.ServiceController[]",".","UmRdpService","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"","構造化されたユーザー データのストレージを処理します。ユーザー データには、連絡先情報、予定表、メッセージなどのコンテンツが含まれます。このサービスを停止または無効にすると、このデータを使用するアプリが正しく動作しなくなる可能性があります。","False","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup","Manual","UnistoreSvc_4791e","System.ServiceProcess.ServiceController[]","False","False","True","User Data Storage_4791e","System.ServiceProcess.ServiceController[]",".","UnistoreSvc_4791e","System.ServiceProcess.ServiceController[]","Manual",,"Running","224"
"NT AUTHORITY\LocalService","このコンピューター上での UPnP デバイスのホストを可能にします。サービスを停止すると、ホストされている UPnP デバイスは機能しなくなり、ホストされるデバイスを追加することもできません。サービスを無効にすると、明示的にこのサービスに依存しているサービスは開始できなくなります。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Manual","upnphost","System.ServiceProcess.ServiceController[]","False","False","False","UPnP Device Host","System.ServiceProcess.ServiceController[]",".","upnphost","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","Intel(r) Energy Checker SDK. ESRV Service WILLAMETTE","False","""C:\Program Files\Intel\SUR\WILLAMETTE\ESRV\esrv_svc.exe"" ""--run_as_user_process"" ","Manual","USER_ESRV_SVC_WILLAMETTE","System.ServiceProcess.ServiceController[]","False","False","False","User Energy Server Service WILLAMETTE","System.ServiceProcess.ServiceController[]",".","USER_ESRV_SVC_WILLAMETTE","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"","構造化されたユーザー データへのアクセスをアプリに提供します。ユーザー データには、連絡先情報、予定表、メッセージなどのコンテンツが含まれます。このサービスを停止または無効にすると、このデータを使用するアプリが正しく動作しなくなる可能性があります。","False","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Manual","UserDataSvc_4791e","System.ServiceProcess.ServiceController[]","False","False","True","User Data Access_4791e","System.ServiceProcess.ServiceController[]",".","UserDataSvc_4791e","System.ServiceProcess.ServiceController[]","Manual",,"Running","224"
"LocalSystem","ユーザー マネージャーは、マルチユーザーの操作に必要なランタイム コンポーネントを提供します。このサービスが停止すると、一部のアプリケーションが正常に機能しなくなる可能性があります。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","UserManager","System.ServiceProcess.ServiceController[]","False","False","True","User Manager","System.ServiceProcess.ServiceController[]",".","UserManager","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","Windows Update を管理します。停止した場合、デバイスに最新の更新プログラムをダウンロードしてインストールすることはできません。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs","Manual","UsoSvc","System.ServiceProcess.ServiceController[]","False","False","False","Update Orchestrator Service","System.ServiceProcess.ServiceController[]",".","UsoSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","セキュリティで保護された資格情報の保存と取得を、ユーザー、アプリケーション、およびセキュリティ サービス パッケージに提供します。","False","C:\WINDOWS\system32\lsass.exe","Manual","VaultSvc","System.ServiceProcess.ServiceController[]","False","True","True","Credential Manager","System.ServiceProcess.ServiceController[]",".","VaultSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32ShareProcess"
"LocalSystem","ディスク、ボリューム、ファイル システム、および記憶域アレイの管理サービスを提供します。","False","C:\WINDOWS\System32\vds.exe","Manual","vds","System.ServiceProcess.ServiceController[]","False","False","False","Virtual Disk","System.ServiceProcess.ServiceController[]",".","vds","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","Windows コンテナーと仮想マシンの実行をサポートします。","False","C:\WINDOWS\system32\vmcompute.exe","Manual","vmcompute","System.ServiceProcess.ServiceController[]","False","False","True","Hyper-V ホスト コンピューティング サービス","System.ServiceProcess.ServiceController[]",".","vmcompute","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess"
"LocalSystem","仮想マシン内で実行されている特定のサービスを操作するための Hyper-V ホストのインターフェイスを提供します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","vmicguestinterface","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V Guest Service Interface","System.ServiceProcess.ServiceController[]",".","vmicguestinterface","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","定期的にハートビートを報告することで、この仮想マシンの状態を監視します。このサービスは、応答が停止した稼動中の仮想マシンを特定するために役立ちます。","False","C:\WINDOWS\system32\svchost.exe -k ICService -p","Manual","vmicheartbeat","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V Heartbeat Service","System.ServiceProcess.ServiceController[]",".","vmicheartbeat","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","仮想マシンと物理コンピューター上で実行されているオペレーティング システムとの間でデータを交換する手段を提供します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","vmickvpexchange","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V Data Exchange Service","System.ServiceProcess.ServiceController[]",".","vmickvpexchange","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","仮想マシンと物理コンピューターで実行されているオペレーティング システムの間で通信を行うためのプラットフォームを提供します。","False","C:\WINDOWS\system32\svchost.exe -k ICService -p","Manual","vmicrdv","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V リモート デスクトップ仮想化サービス","System.ServiceProcess.ServiceController[]",".","vmicrdv","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","この仮想マシンのオペレーティング システムを物理コンピューター上の管理インターフェイスからシャットダウンする手段を提供します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","vmicshutdown","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V Guest Shutdown Service","System.ServiceProcess.ServiceController[]",".","vmicshutdown","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT AUTHORITY\LocalService","この仮想マシンのシステム時刻を物理コンピューターのシステム時刻と同期します。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","vmictimesync","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V Time Synchronization Service","System.ServiceProcess.ServiceController[]",".","vmictimesync","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","仮想ネットワークを使わずに、PowerShell を使用して VM セッション経由で仮想マシンを管理する手段を提供します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","vmicvmsession","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V PowerShell Direct Service","System.ServiceProcess.ServiceController[]",".","vmicvmsession","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","物理コンピューター上のオペレーティング システムから仮想マシンにアプリケーションとデータをバックアップするボリューム シャドウ コピー サービスを使用するために必要な通信を調整します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","vmicvss","System.ServiceProcess.ServiceController[]","False","False","False","Hyper-V ボリューム シャドウ コピー リクエスター","System.ServiceProcess.ServiceController[]",".","vmicvss","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","Hyper-V 用の管理サービスでは、複数の仮想マシンを実行するためのサービスが提供されています。","False","C:\WINDOWS\system32\vmms.exe","Automatic","vmms","System.ServiceProcess.ServiceController[]","False","False","True","Hyper-V Virtual Machine Management","System.ServiceProcess.ServiceController[]",".","vmms","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"LocalSystem","バックアップやその他の目的で使用されるボリューム シャドウ コピーを、管理および実装します。このサービスが停止されると、シャドウ コピーはバックアップに利用できず、バックアップは失敗する可能性があります。このサービスが無効の場合、これに明示的に依存するサービスは開始できません。","False","C:\WINDOWS\system32\vssvc.exe","Manual","VSS","System.ServiceProcess.ServiceController[]","False","False","False","Volume Shadow Copy","System.ServiceProcess.ServiceController[]",".","VSS","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","Visual Studio Data Collection Service. When running, this service collects real-time ETW events and processes them.","False","""C:\Program Files (x86)\Microsoft Visual Studio\Shared\Common\DiagnosticsHub.Collection.Service\StandardCollector.Service.exe""","Manual","VSStandardCollectorService150","System.ServiceProcess.ServiceController[]","False","False","False","Visual Studio Standard Collector Service 150","System.ServiceProcess.ServiceController[]",".","VSStandardCollectorService150","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\LocalService","ネットワーク上のクライアントとサーバーの日時の同期を維持します。このサービスを停止すると、日時の同期は行われなくなります。このサービスを無効にすると、このサービスに依存しているサービスは起動できなくなります。","False","C:\WINDOWS\system32\svchost.exe -k LocalService","Manual","W32Time","System.ServiceProcess.ServiceController[]","False","False","False","Windows Time","System.ServiceProcess.ServiceController[]",".","W32Time","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, Win32ShareProcess"
"localSystem","インターネット インフォメーション サービス (IIS) の W3C ログを記録します。このサービスが停止している場合、IIS により構成されている W3C ログは機能しません。","False","C:\WINDOWS\system32\svchost.exe -k apphost","Manual","w3logsvc","System.ServiceProcess.ServiceController[]","False","False","False","W3C Logging Service","System.ServiceProcess.ServiceController[]",".","w3logsvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"localSystem","インターネット インフォメーション サービス マネージャーを使用した Web 接続と管理を提供します。","False","C:\WINDOWS\system32\svchost.exe -k iissvcs","Automatic","W3SVC","System.ServiceProcess.ServiceController[]","False","True","True","World Wide Web 発行サービス","System.ServiceProcess.ServiceController[]",".","W3SVC","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32ShareProcess"
